ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,977025,Implantacao de pavimentacao em vias publicas urbanas no municipio de Dilermando de Aguiar/RS.,0,4306379,DILERMANDO DE AGUIAR,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,15,Urbanismo,978263,Pavimentacao em Estrada Vicinal no Municipio de Dilermando de Aguiar/RS.,1048607.28,4306379,DILERMANDO DE AGUIAR,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
