Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,14513071.00,19155541.04,18600124.25,18547624.25,18547624.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,4427349.00,1031067.82,951544.33,951544.33,951544.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4116511.00,4475876.57,3858234.06,3800602.32,3800602.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,312180.00,23180.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,201520.00,1780.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1118450.00,279160.00,116755.72,116755.72,116755.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1213245.00,137295.00,32600.00,32600.00,32600.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,52168646.00,59033898.90,58733108.68,58716508.68,58716508.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,259270.00,404145.15,404144.94,404144.94,404144.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,818328.00,1054097.76,1008855.61,741901.79,741901.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,968770.00,265397.68,252580.93,252580.93,252580.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,1212750.00,9932.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2055860.00,2400425.21,2371045.00,2371045.00,2371045.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,693000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,2337240.00,197785.00,3310.25,3310.25,3310.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,26767707.00,28505413.00,20554511.31,20049465.29,20049465.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,3262000.00,187992.48,128760.14,128760.14,128760.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4651093.00,3934002.39,3809566.68,1778254.08,1778254.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,121096990.00,121096990.00,110825141.90,107895097.72,107895097.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1508035&no_anexo=RREO-Anexo%2002&co_poder=E
