Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3807400.00,5461631.02,5017793.32,5011773.32,5011773.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1411700.00,1371779.61,331810.10,331610.10,331610.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2721300.00,3285164.49,1847926.96,1847646.96,1847646.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1358500.00,2434302.13,1559481.03,1559241.03,1559241.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1075100.00,792506.48,198635.79,198475.79,198475.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,56383650.00,59908137.80,38720841.67,37596363.44,37596363.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,750000.00,1158777.47,1158777.47,1158777.47,1158777.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,884200.00,1960814.31,1401848.99,1401848.99,1401848.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,740000.00,704300.00,448250.00,405800.00,405800.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,603600.00,269820.00,6173.54,6173.54,6173.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2107357&no_anexo=RREO-Anexo%2002&co_poder=E
