ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-06,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,960927,Construcao de Creche - tipo 1 no Bairro Sede do Municipio de Lagoa do Barro do Piaui/PI.,824271.83,2205565,LAGOA DO BARRO DO PIAUÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-10,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,17,Saneamento,968597,Implantacao de rede de esgotamento sanitario na zona urbana do municipio de Lagoa do Barro do Piaui.,200000.0,2205565,LAGOA DO BARRO DO PIAUÍ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
