Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3197700.00,2827894.33,2826892.89,2826892.89,2826892.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,3171300.00,3087711.33,3087711.33,3087711.33,3087711.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3484500.00,1703596.31,1670304.17,1670304.17,1670304.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,96000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1781500.00,4955846.76,4955364.76,4955364.76,4955364.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,9455500.00,8721462.08,8645312.82,7709353.98,7709353.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,157000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,50000.00,23100.00,23100.00,23100.00,23100.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,197500.00,349370.29,349370.29,349370.29,349370.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1650000.00,1650000.00,1591680.55,1591680.55,1591680.55,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,1356000.00,1191237.47,1190546.47,1190546.47,1190546.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,370000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,333000.00,812884.43,812884.43,812884.43,812884.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,8788500.00,9355651.95,9349724.07,9009724.07,9009724.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,768500.00,767614.07,766115.18,766115.18,766115.18,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,2143000.00,3293658.06,3278359.39,3278359.39,3278359.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,37000000.00,38740027.08,38547366.35,37271407.51,37271407.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2514800&no_anexo=RREO-Anexo%2002&co_poder=E
