ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-12,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,343041,SUPERINTENDENCIA DO IPHAN NO AMAPA-AP,13,Cultura,962252,Contratacao de projetos tecnicos para Requalificacao do Museu Historico do Amapa Joaquim Caetano da Silva - Macapa/AP,330311.5,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-11,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AAUYR,EXECUÇÃO DE AÇÕES DE RESPOSTA NO ESTADO DO AMAPÁ,5829332.0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530020,CAIXA ECONOMICA FEDERAL - MI,15,Urbanismo,966230,Implantacao de infraestrutura produtiva e fomento aestruturacao da cadeia produtiva do pescado.,40587.5,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,30000,Ministério da Justiça e Segurança Pública,200450,SECRETARIA NACIONAL DE ACESSO A JUSTICA -SAJU,-1,Sem informação,961582,"Aquisicao de equipamento para implantacao de Sistema de Geracao de Energia Fotovoltaica (Energia Solar) no Predio da Procuradoria Geral de Justica do MP-AP, com o objetivo de adotar fontes de energia sustentaveis e renovaveis, promover a preservacao ambiental e contribuir para a melhoria dos servicos prestados a populacao.",0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,30000,Ministério da Justiça e Segurança Pública,200474,CEF - SECRETARIA DE ACESSO A JUSTICA,-1,Sem informação,970189,Construcao do novo forum da Justica Estadual da Comarca de Calcoene com implantacao de sistema de geracao distribuida de energia fotovoltaica (energia solar).,0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,-1,Sem informação,959928,REFORMA DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,30000,Ministério da Justiça e Segurança Pública,200456,DIRETORIA DE CIDADANIA E ALTERNATIVAS PENAIS,-1,Sem informação,968506,Fortalecimento e Expansao do Servico de Atendimento a Pessoa Custodiada (APEC).,0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-10,Não se aplica,EM EXECUÇÃO,52000,Ministério da Defesa,110594,DEPARTAMENTO DO PROGRAMA CALHA NORTE,-1,Sem informação,964909,CONSTRUCAO DE ESCOLA DE ARTES NO MUNICIPIO DE MACAPA-AP - 1a ETAPA,0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,972127,Implementacao e desenvolvimento do Projeto Amapa do Futuro no estado do Amapa,8070684.0,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,973726,"Elaboracao de Estudos Tecnicos, Projetos Basico e Executivo de Engenharia e Execucao de Obras de Urbanizacao dos Canais Naturais no Estado do Amapa.",478759.55,1600303,MACAPÁ,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
