Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"50.708.945,15","50.496.451,49","50.028.000,03","212.493,66","468.451,46",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3534401
06.181 - Policiamento,"50.344.885,66","50.200.544,32","49.851.238,34","144.341,34","349.305,98",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3534401
06.182 - Defesa Civil,"364.059,49","295.907,17","176.761,69","68.152,32","119.145,48",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3534401
