Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"112.900.283,33","102.347.509,36","101.480.955,09","10.552.773,97","866.554,27",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3534401
06.122 - Administração Geral,"382.007,46","159.876,96","158.444,46","222.130,50","1.432,50",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3534401
06.181 - Policiamento,"96.084.694,95","88.084.694,95","87.837.121,95","8.000.000,00","247.573,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3534401
06.182 - Defesa Civil,"168.286,27","164.103,23","164.103,23","4.183,04","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3534401
06.183 - Informação e Inteligência,"13.901.393,00","12.298.659,00","11.681.199,00","1.602.734,00","617.460,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3534401
