Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"48.232.334,57","47.809.442,53","46.519.301,59","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3534401
06.181 - Policiamento,"342.052,00","241.924,00","7.848,00","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3534401
06.182 - Defesa Civil,"319.956,00","319.956,00","319.956,00","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3534401
06.183 - Informação e Inteligência,"123.704,30","123.704,30","14.892,80","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3534401
06.999 - Demais Subfunções Segurança Pública,"47.446.622,27","47.123.858,23","46.176.604,79","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3534401
