Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"56.108.491,74","55.500.264,41","54.864.188,83","608.227,33","636.075,58",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3534401
06.181 - Policiamento,"55.432.851,89","54.940.182,12","54.632.502,95","492.669,77","307.679,17",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3534401
06.182 - Defesa Civil,"675.639,85","560.082,29","231.685,88","115.557,56","328.396,41",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3534401
