Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4502400.00,6977795.08,5879359.40,5568065.06,5568065.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1034300.00,459731.63,422490.25,422490.25,422490.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2811000.00,1522871.00,1207107.53,1188077.63,1188077.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,2367000.00,3195615.61,2053854.47,1971082.47,1971082.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1640000.00,2044903.68,1905102.58,1892102.58,1892102.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,799000.00,416462.33,264436.12,264436.12,264436.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,8329500.00,8521500.00,7739688.80,7714789.10,7714789.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,345000.00,350000.00,244253.59,244253.59,244253.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,322000.00,216754.61,130195.12,122307.12,122307.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1300000.00,1300000.00,1159936.44,1159931.90,1159931.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1000000.00,325075.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1996000.00,1230171.00,623010.19,574085.12,574085.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,5561300.00,5973255.00,5838367.02,5794867.02,5794867.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,3000.00,27500.00,23179.27,23179.27,23179.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,300000.00,227000.00,226248.20,226248.20,226248.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1469000.00,991070.29,101770.92,101770.92,101770.92,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,532500.00,1136249.77,996171.41,957044.99,957044.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,34312000.00,34915955.00,28815171.31,28224731.34,28224731.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1709807&no_anexo=RREO-Anexo%2002&co_poder=E
