Ano,Empenhado,Liquidado,Pago,RP_Nao_Processado,RP_Processado,Fonte_URL
2017,"57.232.449,47","46.873.228,20","46.303.616,37","10.359.221,27","569.611,83",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&no_anexo=DCA-Anexo%20I-E&id_ente=3549904
