Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"76.501.359,10","75.664.482,09","74.125.337,46","836.877,01","1.539.144,63",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3547809
06.122 - Administração Geral,"7.623.079,00","7.233.975,98","6.539.528,42","389.103,02","694.447,56",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3547809
06.182 - Defesa Civil,"1.572.180,84","1.392.948,06","1.351.660,84","179.232,78","41.287,22",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3547809
