Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"51.779.258,62","51.622.797,94","50.817.758,86","156.460,68","805.039,08",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3547809
06.122 - Administração Geral,"4.686.221,49","4.651.871,15","4.331.744,63","34.350,34","320.126,52",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3547809
06.182 - Defesa Civil,"2.771.860,94","2.705.488,88","2.473.482,61","66.372,06","232.006,27",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3547809
