Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"39.199.803,10","39.040.570,37","38.486.125,14","159.232,73","554.445,23",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3547809
06.122 - Administração Geral,"3.757.723,06","3.684.329,26","3.585.067,03","73.393,80","99.262,23",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3547809
06.182 - Defesa Civil,"1.126.319,37","1.040.990,56","809.572,69","85.328,81","231.417,87",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3547809
