Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,6512019.94,7727128.13,7627115.32,7604946.97,7604946.97,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,5870630.77,7729917.66,4027154.55,3083206.36,3083206.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3651425.71,3766357.73,2832159.91,2326681.41,2326681.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,4630.50,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,337463.51,986866.53,894559.58,843134.58,843134.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1048373.87,918139.59,290109.59,290109.59,290109.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,33141688.70,34137466.02,32060744.32,31683678.28,31683678.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,933949.76,1029860.80,1027748.42,987543.37,987543.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,257697.95,353142.94,353142.94,308953.11,308953.11,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,1736.44,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1500000.00,2016421.90,2016421.22,2016421.22,2016421.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,115762.50,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,597198.94,156507.16,106187.16,98732.16,98732.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,13882213.81,15816879.79,14021381.53,13852872.33,13852872.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,34728.75,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,6161025.21,4993833.48,3921781.86,3149123.28,3149123.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,74050546.36,79632521.73,69178506.40,66245402.66,66245402.66,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200344&no_anexo=RREO-Anexo%2002&co_poder=E
