ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2026,2026-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,999132,Pavimentacao com drenagem superficial de ruas no municipio de Lagoa D'Anta/RN,0,2406205,LAGOA D'ANTA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-07,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,-1,Sem informação,997202,"Aquisicao de Maquinas e Equipamentos, conforme detalhado no Plano de Trabalho",0,2406205,LAGOA D'ANTA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
