ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-09,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,979924,"Construcao do Estadio Municipal de Futebol, no Municipio de Sao Roberto/MA.",0,2111672,SÃO ROBERTO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,986535,PAVIMENTACAO ASFALTICA NO MUNICIPIO DE SAO ROBERTO-MA,0,2111672,SÃO ROBERTO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-09,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,27,Desporto e lazer,977857,"Reforma do Campo de Futebol do Povoado Vidal, no Municipio de Sao Roberto/MA.",955000.0,2111672,SÃO ROBERTO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
