Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"24.817.986,83","24.533.141,75","21.093.155,45","284.845,08","3.439.986,30",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3529401
06.122 - Administração Geral,"19.379.322,42","19.362.538,84","18.386.453,64","16.783,58","976.085,20",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3529401
06.181 - Policiamento,"1.059.119,12","968.814,62","504.717,00","90.304,50","464.097,62",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3529401
06.182 - Defesa Civil,"814.495,32","814.495,32","800.051,44","0,00","14.443,88",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3529401
06.183 - Informação e Inteligência,"2.132.600,00","1.954.843,00","0,00","177.757,00","1.954.843,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3529401
