Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"49.739.227,44","49.731.727,44","48.376.106,11","7.500,00","1.355.621,33",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3529401
06.122 - Administração Geral,"43.717.293,43","43.711.409,43","43.118.663,06","5.884,00","592.746,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3529401
06.181 - Policiamento,"5.984.766,01","5.983.958,01","5.221.083,05","808,00","762.874,96",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3529401
06.182 - Defesa Civil,"37.168,00","36.360,00","36.360,00","808,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3529401
