Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"5.799.887,82","5.370.522,82","4.976.516,21","429.365,00","394.006,61",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3529401
06.181 - Policiamento,"3.468.115,08","3.300.665,08","2.970.930,02","167.450,00","329.735,06",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3529401
06.182 - Defesa Civil,"1.164.286,08","1.164.286,08","1.149.129,53","0,00","15.156,55",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3529401
06.183 - Informação e Inteligência,"1.167.486,66","905.571,66","856.456,66","261.915,00","49.115,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3529401
