Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"22.582.591,72","22.121.215,64","19.933.600,25","461.376,08","2.187.615,39",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3529401
06.122 - Administração Geral,"18.695.000,54","18.428.514,26","17.896.400,00","266.486,28","532.114,26",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3529401
06.181 - Policiamento,"1.094.381,74","1.094.381,74","517.845,98","0,00","576.535,76",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3529401
06.182 - Defesa Civil,"717.042,44","699.865,64","687.178,27","17.176,80","12.687,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3529401
06.183 - Informação e Inteligência,"2.076.167,00","1.898.454,00","832.176,00","177.713,00","1.066.278,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3529401
