Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,8914031.89,15128551.89,11902756.45,11766667.56,11766667.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1648969.65,2027544.65,2010342.56,1819046.45,1819046.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4953659.22,4458659.22,2520672.75,2354232.23,2354232.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,46559.61,25559.61,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1624560.92,4729435.92,4652950.28,4599835.39,4599835.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,394928.43,18378.43,17051.00,17051.00,17051.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,55582068.64,59778598.64,55085700.64,53508496.25,53508496.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1625160.65,3844430.65,3696801.21,3663950.28,3663950.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,492143.86,2093793.86,2044698.29,2043749.27,2043749.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,258474.31,1168894.31,222248.10,200298.20,200298.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2906873&no_anexo=RREO-Anexo%2002&co_poder=E
