Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5527000.00,6601330.00,5691713.73,5691713.73,5691713.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1181000.00,1350257.00,1215954.86,1215954.86,1215954.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4443000.00,4742781.81,2073572.86,2073572.86,2073572.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,6868000.00,6865128.47,6128226.27,6024230.99,6024230.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,678000.00,615501.00,594287.77,594287.77,594287.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,44555000.00,46768477.31,38808894.56,38808894.56,38808894.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,3597000.00,3800000.00,3114680.65,3114680.65,3114680.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,1612000.00,1853400.00,1359628.65,1359628.65,1359628.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,58000.00,22000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,10000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,248000.00,228000.00,144449.16,144449.16,144449.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,4400000.00,4400000.00,3481322.72,3481322.72,3481322.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1040000.00,609000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,10036000.00,10038000.00,81218.82,81218.82,81218.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,24127000.00,26797510.20,20468873.06,20468873.06,20468873.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,172000.00,119000.00,66908.55,66908.55,66908.55,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,12948000.00,11869859.23,10524663.22,10524663.22,10524663.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,121500000.00,126680245.02,93754394.88,93650399.60,93650399.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2920106&no_anexo=RREO-Anexo%2002&co_poder=E
