Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,2146000.00,2600995.63,2580645.39,2573170.79,2573170.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1611000.00,1607297.70,1278452.77,1274419.19,1274419.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2085000.00,2982402.41,2007091.49,2005399.49,2005399.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,367000.00,263913.28,2352.29,2352.29,2352.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,978000.00,1085944.90,1002860.50,1002860.50,1002860.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,605000.00,951919.17,835073.87,834723.87,834723.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11387000.00,13418349.34,12300205.76,12290437.47,12290437.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,555000.00,580458.76,572174.56,572174.56,572174.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,57000.00,102548.80,98149.85,98149.85,98149.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,42000.00,30146.03,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1460000.00,1640243.40,1640243.40,1640243.40,1640243.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,430000.00,606230.62,606230.62,606230.62,606230.62,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,160400.00,160400.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,110000.00,71888.58,60582.40,60582.40,60582.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,10037000.00,11345368.18,10311537.70,10301773.30,10301773.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,197000.00,467979.75,211752.00,208518.96,208518.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4343000.00,5108431.10,4835480.41,4832217.91,4832217.91,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,36570400.00,43024517.65,38342833.01,38303254.60,38303254.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2501534&no_anexo=RREO-Anexo%2002&co_poder=E
