Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"13.382.719,45","12.133.171,52","11.408.103,07","1.249.547,93","725.068,45",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3548500
06.181 - Policiamento,"13.342.062,21","12.108.317,60","11.383.249,15","1.233.744,61","725.068,45",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3548500
06.182 - Defesa Civil,"40.657,24","24.853,92","24.853,92","15.803,32","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3548500
