Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"5.691.289,53","4.970.083,56","4.860.092,59","721.205,97","109.990,97",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3548500
06.181 - Policiamento,"5.491.227,26","4.836.125,21","4.726.134,24","655.102,05","109.990,97",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3548500
06.182 - Defesa Civil,"200.062,27","133.958,35","133.958,35","66.103,92","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3548500
