Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"11.696.084,84","9.330.141,42","8.808.271,25","2.365.943,42","521.870,17",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548500
06.181 - Policiamento,"11.678.479,67","9.313.584,72","8.791.714,55","2.364.894,95","521.870,17",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548500
06.182 - Defesa Civil,"17.605,17","16.556,70","16.556,70","1.048,47","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3548500
