ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,1100148,Nova Brasilândia D'Oeste,NOVA BRASILÂNDIA D'OESTE - RO,S/I,Sem informação,,,Emenda de Relator,Saúde,Administração geral,"118.500,00","118.500,00","118.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
