ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-11,Não se aplica,EM EXECUÇÃO,40000,Ministério do Trabalho e Emprego,400076,SECRETARIA NACIONAL DE ECON POPULAR E SOLIDAR,11,Trabalho,978645,"REESTRUTURAR A AGROINDUSTRIA DO ASSENTAMENTO DE GAIPIO, IPOJUCA-PE; E QUALIFICAR SEUS BENEFICIARIOS PARA O CORRETO  BENEFICIAMENTO DA TILAPIA.",400000.0,2607208,IPOJUCA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
