ano,mes,orgao,ds_fonte_recurso,ds_cd_aplicacao_fixo,ds_alinea,ds_subalinea,vl_arrecadacao
2022,01,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"10.828,78"
2022,01,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"17.956.520,40"
2022,01,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,24145200 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico,24145201 - Transferências de Convênios da União destinadas a Programas de Saneamento Básico - Principal,"40.671,31"
2022,01,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"108.901,85"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999903 - Outros Serviços - Dívida Ativa,"4.307.413,02"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"10.589,18"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"650.545,64"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"16.383.274,59"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"4.852.084,38"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220103 - Taxas pela Prestação de Serviços em Geral - Dívida Ativa,"1.536,88"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125300 - Operações de Crédito Internas para Programas de Meio Ambiente,21125301 - Operações de Crédito Internas para Programas de Meio Ambiente - Principal,"-2.183.700,21"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"-281.869,68"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"1.319.770,06"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"114,80"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110103 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"16.614.168,08"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999923 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Dívida Ativa,"20.986.682,68"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"68,87"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999901 - Outros Serviços - Principal,"305.644,49"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"2.786.234,09"
2022,02,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"258.476,37"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999903 - Outros Serviços - Dívida Ativa,"2.435.603,64"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"18.120,51"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999923 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Dívida Ativa,"977.936,72"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"28.538.622,32"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"412.183,83"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220103 - Taxas pela Prestação de Serviços em Geral - Dívida Ativa,"907,54"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"510.554,99"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"-398.549,89"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999923 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Dívida Ativa,"-8,37"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"121,77"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,100 - GERAL TOTAL,24225200 - Transferências de Convênios dos Estados destinadas a Programas de Saneamento Básico,24225201 - Transferências de Convênios dos Estados destinadas a Programas de Saneamento Básico - Principal,"55.019,43"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110103 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"897.913,16"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"2.381.296,92"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"73,05"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999901 - Outros Serviços - Principal,"404.794,98"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"-1.311.390,31"
2022,03,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"351.942,65"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999903 - Outros Serviços - Dívida Ativa,"2.395.778,82"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220103 - Taxas pela Prestação de Serviços em Geral - Dívida Ativa,"419,93"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"1.257.820,51"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"24.196.426,81"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"409.735,85"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"155,52"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"-323.498,48"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"2.106.208,22"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"296,06"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110103 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"353.699,20"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"-1.307.231,59"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"720.283,67"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999901 - Outros Serviços - Principal,"400.836,00"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"14.756,90"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999923 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Dívida Ativa,"916.044,97"
2022,04,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110103 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"-821,69"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"618.346,75"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999903 - Outros Serviços - Dívida Ativa,"2.384.674,50"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"-68,87"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"418.645,56"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"27.048.352,74"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"16.136,38"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"411.059,07"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"-73,05"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"-345.463,95"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220103 - Taxas pela Prestação de Serviços em Geral - Dívida Ativa,"284,80"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"2.240.854,23"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"-296,06"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110103 - Serviços Administrativos e Comerciais Gerais - Dívida Ativa,"240.008,74"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"-71,15"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999921 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal,"-1.306.733,13"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,100 - GERAL TOTAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"128,52"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16999900 - Outros Serviços,16999901 - Outros Serviços - Principal,"399.191,63"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,13210100 - Remuneração de Depósitos Bancários,13210101 - Remuneração de Depósitos Bancários - Principal,"-12.144,28"
2022,05,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19999900 - Outras Receitas,19999923 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Dívida Ativa,"922.249,06"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"409.931,67"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"28.122.732,77"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,19991200 - Encargos Legais pela Inscrição em Dívida Ativa e Receitas de Ônus de Sucumbência,19991221 - Ônus de Sucumbência - Principal,"406.059,97"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,11220100 - Taxas pela Prestação de Serviços em Geral,11220101 - Taxas pela Prestação de Serviços em Geral - Principal,"15.918,38"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,07 - OPERAÇÕES DE CRÉDITO,100 - GERAL TOTAL,21125200 - Operações de Crédito Internas para Programas de Saneamento,21125201 - Operações de Crédito Internas para Programas de Saneamento - Principal,"187.099,69"
2022,06,SERVIÇO AUTÔNOMO DE ÁGUA E ESGOTO DE SOROCABA,04 - RECURSOS PRÓPRIOS DA ADMINISTRAÇÃO INDIRETA,110 - GERAL,16110100 - Serviços Administrativos e Comerciais Gerais,16110101 - Serviços Administrativos e Comerciais Gerais - Principal,"-344.222,91"
