Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4780500.00,5318054.44,5298875.29,5295201.57,5015639.92,279561.65,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1137000.00,1521278.99,1518495.96,1518495.96,1518495.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1952000.00,2184437.75,2051960.55,2051960.55,2031365.62,20594.93,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,497000.00,136109.71,136109.71,134759.71,134759.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,13000.00,13000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,12965500.00,15524969.14,15418035.02,15415374.52,13363450.91,2051923.61,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,100000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,12000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1370000.00,1460000.00,1457425.46,1457425.46,1445420.24,12005.22,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,3136000.00,3404119.00,3402888.37,3402888.37,3402888.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1124000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,120000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,8516000.00,10043478.35,9907653.91,9907653.91,9385599.61,522054.30,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,905000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1872000.00,2486152.97,2480934.28,2480398.57,2480398.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,38500000.00,42091600.35,41672378.55,41664158.62,38778018.91,2886139.71,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2606705&no_anexo=RREO-Anexo%2002&co_poder=E
