exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,ano
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.2.1.00.00,2.2.7.2.1.00.00 - Provisões Matemáticas Previdenciárias a Longo Prazo - Consolidação,2047552277.35,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.2.1.02.00,2.2.7.2.1.02.00 - Plano Financeiro - Provisões de Benefícios a Conceder,676651815.75,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.2.1.03.00,2.2.7.2.1.03.00 - Plano Previdenciário - Provisões de Benefícios Concedidos,133719590.34,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.2.1.04.00,2.2.7.2.1.04.00 - Plano Previdenciário - Provisões de Benefícios a Conceder,949639058.77,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.2.1.07.00,2.2.7.2.1.07.00 - Provisões Atuariais para Ajustes do Plano Previdenciário,287541812.49,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.4.0.00.00,2.2.7.4.0.00.00 - Provisão para Riscos Cíveis a Longo Prazo,862231.5,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.7.4.1.00.00,2.2.7.4.1.00.00 - Provisão para Riscos Cíveis a Longo Prazo - Consolidação,862231.5,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.8.0.0.00.00,2.2.8.0.0.00.00 - Demais Obrigações a Longo Prazo,21056904.98,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.8.2.0.00.00,2.2.8.2.0.00.00 - Obrigações por Danos a Terceiros a Longo Prazo,18729915.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.8.2.1.00.00,2.2.8.2.1.00.00 - Obrigações por Danos a Terceiros a Longo Prazo - Consolidação,18729915.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.8.9.0.00.00,2.2.8.9.0.00.00 - Outras Obrigações a Longo Prazo,2326989.34,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.8.9.3.00.00,2.2.8.9.3.00.00 - Outras Obrigações a Longo Prazo - Intra OFSS - União,2326989.34,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.0.0.0.00.00,2.3.0.0.0.00.00 - Patrimônio Liquido,3485363866.22,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.1.0.0.00.00,2.3.1.0.0.00.00 - Patrimônio Social e Capital Social,6800000,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.1.2.0.00.00,2.3.1.2.0.00.00 - Capital Social Realizado,6800000,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.1.2.1.00.00,2.3.1.2.1.00.00 - Capital Social Realizado - Consolidação,6800000,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.3.0.0.00.00,2.3.3.0.0.00.00 - Reservas de Capital,668231.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.3.9.0.00.00,2.3.3.9.0.00.00 - Outras Reservas de Capital,668231.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.3.9.1.00.00,2.3.3.9.1.00.00 - Outras Reservas de Capital - Consolidação,668231.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.6.0.0.00.00,2.3.6.0.0.00.00 - Demais Reservas,5774303.95,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.6.1.0.00.00,2.3.6.1.0.00.00 - Reserva de Reavaliação,5774303.95,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.6.1.1.00.00,2.3.6.1.1.00.00 - Reserva de Reavaliação - Consolidação,5774303.95,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.0.0.00.00,2.3.7.0.0.00.00 - Resultados Acumulados,3472121331.26,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.0.00.00,2.3.7.1.0.00.00 - Superávits ou Déficits Acumulados,3715834179.09,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.1.00.00,2.3.7.1.1.00.00 - Superávits ou Déficits Acumulados - Consolidação,-5240310125.77,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.1.01.00,2.3.7.1.1.01.00 - Superávits ou Déficits do Exercício,-1333681540.58,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.1.02.00,2.3.7.1.1.02.00 - Superávits ou Déficits de Exercícios Anteriores,-3906628585.19,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.2.00.00,2.3.7.1.2.00.00 - Superávits ou Déficits Acumulados - Intra OFSS,-617837893.53,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.2.01.00,2.3.7.1.2.01.00 - Superávits ou Déficits do Exercício,-51614142.63,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.2.02.00,2.3.7.1.2.02.00 - Superávits ou Déficits de Exercícios Anteriores,-566223750.9,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.3.00.00,2.3.7.1.3.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - União,3616418349.96,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.3.01.00,2.3.7.1.3.01.00 - Superávits ou Déficits do Exercício,674961871.93,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.3.02.00,2.3.7.1.3.02.00 - Superávits ou Déficits de Exercícios Anteriores,2941456478.03,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.4.00.00,2.3.7.1.4.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Estado,5955217376.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.4.01.00,2.3.7.1.4.01.00 - Superávits ou Déficits do Exercício,708577058.55,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.4.02.00,2.3.7.1.4.02.00 - Superávits ou Déficits de Exercícios Anteriores,5246640318.29,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.5.00.00,2.3.7.1.5.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Município,2346471.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.1.5.02.00,2.3.7.1.5.02.00 - Superávits ou Déficits de Exercícios Anteriores,2346471.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.0.00.00,2.3.7.2.0.00.00 - Lucros e Prejuízos Acumulados,-243712847.83,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.1.00.00,2.3.7.2.1.00.00 - Lucros e Prejuízos Acumulados - Consolidação,-815397859.66,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.1.01.00,2.3.7.2.1.01.00 - Lucros e Prejuízos do Exercício,-44399390.27,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.1.02.00,2.3.7.2.1.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,-770998469.39,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.2.00.00,2.3.7.2.2.00.00 - Lucros e Prejuízos Acumulados - Intra OFSS,602626554.83,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.2.01.00,2.3.7.2.2.01.00 - Lucros e Prejuízos do Exercício,47526039.52,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.2.02.00,2.3.7.2.2.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,555100515.31,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.3.00.00,2.3.7.2.3.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - União,-31341429.07,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.3.01.00,2.3.7.2.3.01.00 - Lucros e Prejuízos do Exercício,-4186403.25,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.3.02.00,2.3.7.2.3.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,-27155025.82,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.4.00.00,2.3.7.2.4.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Estado,420000,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.4.02.00,2.3.7.2.4.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,420000,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.5.00.00,2.3.7.2.5.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Município,-20113.93,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.5.01.00,2.3.7.2.5.01.00 - Lucros e Prejuízos do Exercício,-5345.74,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.3.7.2.5.02.00,2.3.7.2.5.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,-14768.19,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,AtivoFinanceiro,Ativo Financeiro,310849019.92,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P1.1.0.0.0.00.00F,1.1.0.0.0.00.00 - Ativo Circulante - Financeiro,303863868.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P1.2.0.0.0.00.00F,1.2.0.0.0.00.00 - Ativo Não Circulante - Financeiro,6985151.33,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,AtivoPermanente,Ativo Permanente,5676196704.5,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P1.1.0.0.0.00.00P,1.1.0.0.0.00.00 - Ativo Circulante - Permanente,1771050838.87,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P1.2.0.0.0.00.00P,1.2.0.0.0.00.00 - Ativo Não Circulante - Permanente,3905145865.63,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,PassivoFinanceiro,Passivo Financeiro,143891945.6,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.1.0.0.0.00.00F,2.1.0.0.0.00.00 - Passivo Circulante - Financeiro,51023921.46,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P6.3.1.1.0.00.00BP,6.3.1.1.0.00.00 - RP Não Processados a Liquidar,92868024.14,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,PassivoPermanente,Passivo Permanente,2450657936.74,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.1.0.0.0.00.00P,2.1.0.0.0.00.00 - Passivo Circulante - Permanente,52149047.97,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P2.2.0.0.0.00.00P,2.2.0.0.0.00.00 - Passivo Não Circulante - Permanente,2398508888.77,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,SaldoPatrimonial,Saldo Patrimonial,3392495842.08,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P8.1.1.0.0.00.00,8.1.1.0.0.00.00 - Execução dos Atos Potenciais Ativos,671257.43,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P8.1.1.2.0.00.00,8.1.1.2.0.00.00 - Execução de Direitos Conveniados e Outros Instrumentos Congêneres,671257.43,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P8.1.2.0.0.00.00,8.1.2.0.0.00.00 - Execução dos Atos Potenciais Passivos,1572125975.03,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P8.1.2.2.0.00.00,8.1.2.2.0.00.00 - Execução de Obrigações Conveniadas e Outros Instrumentos Congêneres,127206198.47,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2021,P8.1.2.3.0.00.00,8.1.2.3.0.00.00 - Execução de Obrigações Contratuais,1444919776.56,687357,2021
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.0.0.0.0.00.00,1.0.0.0.0.00.00 - Ativo,6657842681.43,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.0.0.0.00.00,1.1.0.0.0.00.00 - Ativo Circulante,2567123360.07,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.1.0.0.00.00,1.1.1.0.0.00.00 - Caixa e Equivalentes de Caixa,353657343.55,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.1.1.0.00.00,1.1.1.1.0.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional,353657343.55,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.1.1.1.00.00,1.1.1.1.1.00.00 - Caixa e Equivalentes de Caixa em Moeda Nacional - Consolidação,353657343.55,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.2.0.0.00.00,1.1.2.0.0.00.00 - Créditos a Curto Prazo,-94838469.31,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.2.3.0.00.00,1.1.2.3.0.00.00 - Créditos de Transferências a Receber,210000,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.2.3.4.00.00,1.1.2.3.4.00.00 - Créditos de Transferências a Receber - Inter OFSS - Estado,210000,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.2.9.0.00.00,1.1.2.9.0.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo,95048469.31,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.2.9.1.00.00,1.1.2.9.1.00.00 - (-) Ajuste de Perdas de Créditos a Curto Prazo - Consolidação,95048469.31,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.0.0.00.00,1.1.3.0.0.00.00 - Demais Créditos e Valores a Curto Prazo,52170251.35,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.1.0.00.00,1.1.3.1.0.00.00 - Adiantamentos Concedidos,505376.76,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.1.1.00.00,1.1.3.1.1.00.00 - Adiantamentos Concedidos - Consolidação,505376.76,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.6.0.00.00,1.1.3.6.0.00.00 - Créditos Previdenciários a Receber a Curto Prazo,39773037.72,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.6.1.00.00,1.1.3.6.1.00.00 - Créditos Previdenciários a Receber a Curto Prazo - Consolidação,4893.52,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.6.2.00.00,1.1.3.6.2.00.00 - Créditos Previdenciários a Receber a Curto Prazo - Intra OFSS,39768144.2,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.8.0.00.00,1.1.3.8.0.00.00 - Outros Créditos a Receber e Valores a Curto Prazo,11891836.87,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.3.8.1.00.00,1.1.3.8.1.00.00 - Outros Créditos a Receber e Valores a Curto Prazo - Consolidação,11891836.87,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.4.0.0.00.00,1.1.4.0.0.00.00 - Investimentos e Aplicações Temporárias a Curto Prazo,2228676184.81,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.4.4.0.00.00,1.1.4.4.0.00.00 - Investimentos e Aplicações Temporárias de Curto Prazo - RPPS,2228676184.81,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.4.4.1.00.00,1.1.4.4.1.00.00 - Investimentos e Aplicações Temporárias de Curto Prazo do RPPS - Consolidação,2228676184.81,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.5.0.0.00.00,1.1.5.0.0.00.00 - Estoques,27458049.67,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.5.1.0.00.00,1.1.5.1.0.00.00 - Mercadorias para Revenda ou Doação,8618.04,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.5.1.1.00.00,1.1.5.1.1.00.00 - Mercadorias para Revenda ou Doação - Consolidação,8618.04,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.5.6.0.00.00,1.1.5.6.0.00.00 - Almoxarifado,27449431.63,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.1.5.6.1.00.00,1.1.5.6.1.00.00 - Almoxarifado - Consolidação,27449431.63,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.0.0.0.00.00,1.2.0.0.0.00.00 - Ativo não Circulante,4090719321.36,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.0.0.00.00,1.2.1.0.0.00.00 - Ativo Realizável a Longo Prazo,1993880772.77,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.1.0.00.00,1.2.1.1.0.00.00 - Créditos a Longo Prazo,1981173383.33,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.1.1.00.00,1.2.1.1.1.00.00 - Créditos a Longo Prazo - Consolidação,1981173383.33,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.1.1.04.00,1.2.1.1.1.04.00 - Dívida Ativa Tributária,1635668421.99,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.1.1.05.00,1.2.1.1.1.05.00 - Dívida Ativa Não Tributária,490151306.48,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.1.1.99.00,1.2.1.1.1.99.00 - (-) Ajuste de Perdas de Créditos a Longo Prazo,144646345.14,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.2.0.00.00,1.2.1.2.0.00.00 - Demais Créditos e Valores a Longo Prazo,7034533.39,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.2.1.00.00,1.2.1.2.1.00.00 - Demais Créditos e Valores a Longo Prazo - Consolidação,7034533.39,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.2.1.06.00,1.2.1.2.1.06.00 - Depósitos Restituíveis e Valores Vinculados,7034533.39,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.3.0.00.00,1.2.1.3.0.00.00 - Investimentos e Aplicações Temporárias a Longo Prazo,5672856.05,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.3.1.00.00,1.2.1.3.1.00.00 - Investimentos e Aplicações Temporárias a Longo Prazo - Consolidação,5672856.05,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.1.3.1.01.00,1.2.1.3.1.01.00 - Títulos e Valores Mobiliários,5672856.05,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.2.0.0.00.00,1.2.2.0.0.00.00 - Investimentos,952432,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.2.7.0.00.00,1.2.2.7.0.00.00 - Demais Investimentos Permanentes,952432,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.2.7.1.00.00,1.2.2.7.1.00.00 - Demais Investimentos Permanentes - Consolidação,952432,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.0.0.00.00,1.2.3.0.0.00.00 - Imobilizado,2095855224.63,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.1.0.00.00,1.2.3.1.0.00.00 - Bens Moveis,175129490.01,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.1.1.00.00,1.2.3.1.1.00.00 - Bens Móveis - Consolidação,175129490.01,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.2.0.00.00,1.2.3.2.0.00.00 - Bens Imóveis,2076484837.04,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.2.1.00.00,1.2.3.2.1.00.00 - Bens Imóveis - Consolidação,2076484837.04,695328,2022
2022,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-AB,Padrão,31/12/2022,P1.2.3.8.0.00.00,"1.2.3.8.0.00.00 - (-) Depreciação, Exaustão e Amortização Acumuladas",155759102.42,695328,2022
