exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,ano
2020,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO4.6.90.71.00.00,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,398.19,679378,2020
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,TotalDespesas,Total Geral da Despesa,3189172767.12,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,TotalDespesas,Total Geral da Despesa,3097232567.23,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,TotalDespesas,Total Geral da Despesa,3079978947.26,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,TotalDespesas,Total Geral da Despesa,91940199.89,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,TotalDespesas,Total Geral da Despesa,17253619.97,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,2954374808.52,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,2885166808.46,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,2869254791.93,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,69208000.06,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.0.00.00.00.00,3.0.00.00.00 - Despesas Correntes,15912016.53,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,1409670426.99,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,1409493887.06,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,1399295675.62,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,176539.93,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.00.00.00.00,3.1.00.00.00 - Pessoal e Encargos Sociais,10198211.44,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,1247144246.57,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,1246994177.39,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,1244976694.23,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,150069.18,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.00.00.00,3.1.90.00.00 - Aplicações Diretas,2017483.16,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",330845176.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",330845176.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.01.00.00,"3.1.90.01.00 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares",330845176.01,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,43512331.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,43512331.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.03.00.00,3.1.90.03.00 - Pensões do RPPS e do Militar,43512331.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.05.00.00,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,12103.2,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.05.00.00,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,12103.2,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.05.00.00,3.1.90.05.00 - Outros Benefícios Previdenciários do Servidor ou do Militar,12103.2,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,798002238.71,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,797919715.65,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,797480064.66,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,82523.06,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.11.00.00,3.1.90.11.00 - Vencimentos e Vantagens Fixas - Pessoal Civil,439650.99,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,15620037.76,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,15552491.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,14239925.25,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,67546.12,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.00.00,3.1.90.13.00 - Obrigações Patronais,1312566.39,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,2562084.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,2509802.14,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,2335430.53,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,52282.45,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.01.00,3.1.90.13.01 - FGTS,174371.61,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,13055669.6,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,13040405.93,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,11902211.15,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,15263.67,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.13.02.00,3.1.90.13.02 - Contribuições Previdenciárias - INSS,1138194.78,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,596.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,596.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.40.00,3.1.90.13.40 - Encargos de pessoal requisitado de outros Entes,596.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.13.99.00,3.1.90.13.99 - Outras Obrigações Patronais,1686.73,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.13.99.00,3.1.90.13.99 - Outras Obrigações Patronais,1686.73,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.13.99.00,3.1.90.13.99 - Outras Obrigações Patronais,1686.73,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,39010172.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,39010172.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,39007810.51,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.16.00.00,3.1.90.16.00 - Outras Despesas Variáveis - Pessoal Civil,2362.08,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,10354523.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,10354523.84,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,10094522.92,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.91.00.00,3.1.90.91.00 - Sentenças Judiciais,260000.92,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,9787662.82,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,9787662.82,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,9784760.04,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.1.90.94.00.00,3.1.90.94.00 - Indenizações e Restituições Trabalhistas,2902.78,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",162526180.42,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",162499709.67,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",154318981.39,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",26470.75,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.00.00.00,"3.1.91.00.00 - Aplicação Direta Decorrente de Operação entre Órgãos, Fundos e Entidades Integrantes dos Orçamentos Fiscal e da Seguridade Social",8180728.28,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,162526180.42,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,162499709.67,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,154318981.39,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,26470.75,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.00.00,3.1.91.13.00 - Contribuições Patronais,8180728.28,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,133590183.71,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,133563712.96,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,127394207.22,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,26470.75,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.08.00,3.1.91.13.08 - Contribuições previdenciárias - RPPS - pessoal ativo - plano previdenciário,6169505.74,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.10.00,3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário,49949.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.10.00,3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário,49949.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.10.00,3.1.91.13.10 - Contribuições previdenciárias - RPPS - pessoal inativo e pensionista - plano previdenciário,49949.59,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.11.00,3.1.91.13.11 - Contribuições previdenciárias - RPPS - pessoal ativo - plano financeiro,1765111.43,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.11.00,3.1.91.13.11 - Contribuições previdenciárias - RPPS - pessoal ativo - plano financeiro,1765111.43,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.11.00,3.1.91.13.11 - Contribuições previdenciárias - RPPS - pessoal ativo - plano financeiro,1765111.43,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,27120935.69,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,27120935.69,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,25109713.15,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DI3.1.91.13.99.00,3.1.91.13.99 - Outras Obrigações Patronais - Intraorçamentária,2011222.54,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.00.00.00.00,3.2.00.00.00 - Juros e Encargos da Dívida,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.90.00.00.00,3.2.90.00.00 - Aplicações Diretas,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.2.90.21.00.00,3.2.90.21.00 - Juros sobre a Dívida por Contrato,14174656.4,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,1530529725.13,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,1461498265,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,1455784459.91,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,69031460.13,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.00.00.00.00,3.3.00.00.00 - Outras Despesas Correntes,5713805.09,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,321693640.15,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,311926972.73,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,310879056.64,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,9766667.42,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.50.00.00.00,3.3.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,1047916.09,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,1206664750.34,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,1147547113.35,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,1142881224.35,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Não Processados,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,59117636.99,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Inscrição de Restos a Pagar Processados,DO3.3.90.00.00.00,3.3.90.00.00 - Aplicações Diretas,4665889,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Empenhadas,DO3.3.90.18.00.00,3.3.90.18.00 - Auxílio Financeiro a Estudantes,52793.3,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Liquidadas,DO3.3.90.18.00.00,3.3.90.18.00 - Auxílio Financeiro a Estudantes,52793.3,687357,2021
2021,Prefeitura Municipal de Sorocaba - SP,3552205,SP,DCA-Anexo I-D,Padrão,Despesas Pagas,DO3.3.90.18.00.00,3.3.90.18.00 - Auxílio Financeiro a Estudantes,52793.3,687357,2021
