exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,585493522.39,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,104197596.21,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,17.8,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,585493522.39,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDosEstadosEDoDistritoFederalEDeSuasEntidades,Transferências dos Estados e do Distrito Federal e de suas Entidades,100,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,282786793.75,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,273919109.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,No Bimestre (b),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,53741903.15,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (b/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,19.62,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,273919109.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (c/a),TransferenciasCorrentesDeOutrasInstituicoesPublicas,Transferências de Outras Instituições Públicas,100,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,75720855.23,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,70627729.42,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,No Bimestre (b),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,14152271.89,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (b/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,20.04,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,70591325.03,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (c/a),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,99.95,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,SALDO (a-c),OutrasReceitasCorrentes,OUTRAS RECEITAS CORRENTES,36404.39,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",24242521,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",16380167.25,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,No Bimestre (b),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",1854438.43,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (b/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",11.32,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,Até o Bimestre (c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",16380198.85,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,% (c/a),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",100,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,SALDO (a-c),MultasEJurosDeMora,"Multas Administrativas, Contratuais e Judiciais",-31.6,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO INICIAL,IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",6913093.74,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 01,M,Padrão,PREVISÃO ATUALIZADA (a),IndenizacoesERestituicoes,"Indenizações, Restituições e Ressarcimentos",10274526.37,2020
