exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),OutrasReceitasPatrimoniais,Outras Receitas Patrimoniais,93573290.16,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6TransferenciasCorrentes,Transferências Correntes,1255568726.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6TransferenciasCorrentes,Transferências Correntes,1255568726.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6CotaParteDoFPM,Cota-Parte do FPM,58326108.14,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6CotaParteDoFPM,Cota-Parte do FPM,58326108.14,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6CotaParteDoICMS,Cota-Parte do ICMS,440237277.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6CotaParteDoICMS,Cota-Parte do ICMS,440237277.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6CotaParteDoIPVA,Cota-Parte do IPVA,124204144.9,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6CotaParteDoIPVA,Cota-Parte do IPVA,124204144.9,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,CotaParteDoITR,Cota-Parte do ITR,89956.55,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),CotaParteDoITR,Cota-Parte do ITR,89956.55,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,TransferenciasDaLCn611989,Transferências da LC nº 61/1989,3273668.22,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),TransferenciasDaLCn611989,Transferências da LC nº 61/1989,3273668.22,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,TransferenciasDoFUNDEB,Transferências do FUNDEB,273919109.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),TransferenciasDoFUNDEB,Transferências do FUNDEB,273919109.29,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,355518461.71,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,355518461.71,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6DemaisReceitasCorrentes,Demais Receitas Correntes,352498775.94,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6DemaisReceitasCorrentes,Demais Receitas Correntes,352469294.95,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6DiversasReceitasCorrentes,Receitas Correntes Restantes,352498775.94,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6DiversasReceitasCorrentes,Receitas Correntes Restantes,352469294.95,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,ReceitasPrimariasCorrentes,RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III),2785487449.52,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),ReceitasPrimariasCorrentes,RECEITAS PRIMÁRIAS CORRENTES (IV) = (I - II - III),2784484623.4,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6ReceitasDeCapital,RECEITAS DE CAPITAL (V),80077923.28,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6ReceitasDeCapital,RECEITAS DE CAPITAL (V),80075873.28,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6OperacoesDeCredito,Operações de Crédito (VI),58305665.08,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6OperacoesDeCredito,Operações de Crédito (VI),58305665.08,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6AlienacaoDeBens,Alienação de Bens,518671.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6AlienacaoDeBens,Alienação de Bens,516621.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,OutrasAlienacoesDeBens,Outras Alienações de Bens,518671.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),OutrasAlienacoesDeBens,Outras Alienações de Bens,516621.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6TransferenciasDeCapital,Transferências de Capital,25944808.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6TransferenciasDeCapital,Transferências de Capital,25944808.84,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6ConveniosCapital,Convênios,23213298.98,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6ConveniosCapital,Convênios,23213298.98,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,2731509.86,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,2731509.86,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6OutrasReceitasDeCapital,Outras Receitas de Capital,-4691222.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6OutrasReceitasDeCapital,Outras Receitas de Capital,-4691222.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,OutrasReceitasDeCapitalPrimarias,Outras Receitas de Capital Primárias,-4691222.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),OutrasReceitasDeCapitalPrimarias,Outras Receitas de Capital Primárias,-4691222.48,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6ReceitasPrimariasDeCapital,RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X),21772258.2,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6ReceitasPrimariasDeCapital,RECEITAS PRIMÁRIAS DE CAPITAL (XI) = (V - VI - VII - VIII - IX - X),21770208.2,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PREVISÃO ATUALIZADA,RREO6TotalReceitaPrimaria,RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI),2807259707.72,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RECEITAS REALIZADAS (a),RREO6TotalReceitaPrimaria,RECEITA PRIMÁRIA TOTAL  (XII) = (IV + XI),2806254831.6,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),2785237943.44,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),2567399106.52,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),2479539031.63,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),2473691806.4,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),9999733.88,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,LIQUIDADOS,RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),105,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6DespesasCorrentes,DESPESAS CORRENTES (XIII),41469316.06,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,1263327047.43,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,1223904004.54,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,1223900839.03,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,1220630465.32,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,2112702.09,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6PessoalEEncargosSociais,Pessoal e Encargos Sociais,20186.06,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6JurosEEncargosDaDivida,Juros e Encargos da Dívida (XIV),5830000,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6JurosEEncargosDaDivida,Juros e Encargos da Dívida (XIV),4585677.51,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6JurosEEncargosDaDivida,Juros e Encargos da Dívida (XIV),4585677.51,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6JurosEEncargosDaDivida,Juros e Encargos da Dívida (XIV),4585677.51,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,1516080896.01,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,1338909424.47,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,1251052515.09,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,1248475663.57,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,7887031.79,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,LIQUIDADOS,RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,105,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6OutrasDespesasCorrentes,Outras Despesas Correntes,41449130,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),2779407943.44,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),2562813429.01,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),2474953354.12,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),2469106128.89,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),9999733.88,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,LIQUIDADOS,RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),105,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6DespesasPrimariasCorrentes,DESPESAS PRIMÁRIAS CORRENTES (XV) = (XIII - XIV),41469316.06,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),332337626.81,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),198122614.4,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),188069878.82,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),187458979.82,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),4988577.72,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6DespesasDeCapital,DESPESAS DE CAPITAL (XVI),18703652.15,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6Investimentos,Investimentos,297795504.67,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6Investimentos,Investimentos,169177779.88,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6Investimentos,Investimentos,159125442.49,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6Investimentos,Investimentos,158514543.49,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,RESTOS A PAGAR PROCESSADOS PAGOS (b),RREO6Investimentos,Investimentos,4988577.72,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6Investimentos,Investimentos,18703410.05,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6AmortizacaoDaDivida,Amortização da Dívida (XX),34542122.14,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6AmortizacaoDaDivida,Amortização da Dívida (XX),28944834.52,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6AmortizacaoDaDivida,Amortização da Dívida (XX),28944436.33,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6AmortizacaoDaDivida,Amortização da Dívida (XX),28944436.33,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,PAGOS (c),RREO6AmortizacaoDaDivida,Amortização da Dívida (XX),242.1,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DOTAÇÃO ATUALIZADA,RREO6DespesasPrimariasDeCapital,DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX),297795504.67,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS EMPENHADAS,RREO6DespesasPrimariasDeCapital,DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX),169177779.88,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS LIQUIDADAS,RREO6DespesasPrimariasDeCapital,DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX),159125442.49,2020
2020,RREO,6,B,Prefeitura Municipal de Sorocaba - SP,3552205,SP,679378,RREO-Anexo 06,M,Padrão,DESPESAS PAGAS (a),RREO6DespesasPrimariasDeCapital,DESPESAS PRIMÁRIAS DE CAPITAL (XXI) = (XVI - XVII - XVIII - XIX - XX),158514543.49,2020
