Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2025,56585309.05,47146.90,368947.00,22123.90,1113861.08,11344.08,52882758.69,20979932.63,14593987.75,397877.66,8391794.65,8483806.60,720756.67,943155.40,29694.35,445520.98,-0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2312502&no_anexo=RREO-Anexo%2003
