Ano,DC_Bruta,DC_Contratual,Emprestimos,Emp_Internos,Emp_Externos,Financiamentos,Fin_Internos,Precatorios_Vencidos,Precatorios_Total,Outras_Dividas,Deducoes,Disponibilidade_Caixa_Bruta,RP_Processados,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2025,4010448.46,5226170.12,5226170.12,5226170.12,0.00,0.00,0.00,-1215721.66,388289.83,0.00,10104669.25,11015491.29,602529.30,-6094220.79,128687325.24,3.1200,-4.7400,154424790.29,120.0000,138982311.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2025&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3521705&no_anexo=RGF-Anexo%2002
