Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4658225.00,4312157.54,4238844.36,4236905.56,4236905.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1903945.52,2181974.77,1987593.63,1987593.63,1987593.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,30000.00,37717.47,36715.33,36715.33,36715.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,458800.00,1021258.01,959236.08,770506.08,770506.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,331000.00,771799.55,557058.36,557058.36,557058.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,20000.00,21327.32,21327.32,21327.32,21327.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,14694935.59,17250286.80,14744974.89,14730942.73,14730942.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1500000.00,1658138.52,1657872.66,1643448.11,1643448.11,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,200000.00,355159.60,350231.58,350231.58,350231.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,880000.00,459844.68,351674.31,340875.56,340875.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,20000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1489505.01,1489505.01,1276864.57,1276864.57,1276864.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,300000.00,300000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6691205.49,7315156.72,6994384.58,6982977.58,6982977.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,90845.95,90845.95,7590.88,7590.88,7590.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,318000.00,576769.78,576669.59,528693.49,528693.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3665114.99,4107144.27,3782560.36,3782560.36,3782560.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,37251577.55,41949085.99,37543598.50,37254291.14,37254291.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3509957&no_anexo=RREO-Anexo%2002&co_poder=E
