Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"18.492.711,49","18.148.180,53","16.941.668,95","344.530,96","1.206.511,58",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3530607
06.181 - Policiamento,"17.334.676,72","17.017.115,76","15.868.841,36","317.560,96","1.148.274,40",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3530607
06.182 - Defesa Civil,"1.158.034,77","1.131.064,77","1.072.827,59","26.970,00","58.237,18",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3530607
