Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"17.001.036,82","16.869.642,86","15.943.385,80","131.393,96","926.257,06",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3530607
06.181 - Policiamento,"15.697.384,72","15.620.803,24","14.706.320,74","76.581,48","914.482,50",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3530607
06.182 - Defesa Civil,"1.303.652,10","1.248.839,62","1.237.065,06","54.812,48","11.774,56",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3530607
