Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"17.078.264,16","16.580.813,56","15.675.290,99","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3530607
06.181 - Policiamento,"15.495.903,59","15.058.185,40","14.162.296,28","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3530607
06.182 - Defesa Civil,"1.582.360,57","1.522.628,16","1.512.994,71","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3530607
