Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"16.873.119,08","16.564.588,78","15.747.715,70","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3530607
06.181 - Policiamento,"15.217.835,71","14.979.344,61","14.238.579,43","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3530607
06.182 - Defesa Civil,"1.655.283,37","1.585.244,17","1.509.136,27","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3530607
