Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"61.884.796,06","61.192.182,55","57.192.889,71","692.613,51","3.999.292,84",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3530607
06.122 - Administração Geral,"56.988.623,19","56.705.436,30","52.903.893,40","283.186,89","3.801.542,90",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3530607
06.181 - Policiamento,"1.753.990,77","1.748.126,99","1.671.361,11","5.863,78","76.765,88",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3530607
06.182 - Defesa Civil,"1.884.650,74","1.712.472,07","1.692.700,78","172.178,67","19.771,29",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3530607
06.183 - Informação e Inteligência,"1.257.531,36","1.026.147,19","924.934,42","231.384,17","101.212,77",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3530607
