Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,12392048.80,9338832.91,8977395.45,8954966.65,8954966.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1582750.00,622850.00,611482.22,611482.22,611482.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4437246.95,3773646.95,3611139.20,3609939.20,3609939.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,285200.00,1084200.00,980794.07,980794.07,980794.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,214400.00,1400.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,42185286.05,51180891.00,50620591.79,50598573.29,50598573.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1941115.18,2482679.23,2481799.48,2481799.48,2481799.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1173061.49,1463160.92,1353773.37,1353773.37,1353773.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,404000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,100000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2871479.79,2866481.36,2844750.00,2844750.00,2844750.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,669998.18,98.18,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,264300.00,46000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,24457263.11,24612833.11,24515770.03,24508927.28,24508927.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,3467000.00,1960210.00,1953006.95,1953006.95,1953006.95,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,9669565.00,14155915.00,13971800.61,13971800.61,13971800.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,106114714.55,113589198.66,111922303.17,111869813.12,111869813.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1500958&no_anexo=RREO-Anexo%2002&co_poder=E
