Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"549.963.623,36","531.625.553,46","531.116.864,74","18.338.069,90","508.688,72",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3550308
06.122 - Administração Geral,"425.814.563,41","425.737.859,80","425.737.439,80","76.703,61","420,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3550308
06.181 - Policiamento,"81.963.565,09","71.003.268,65","70.827.365,28","10.960.296,44","175.903,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3550308
06.182 - Defesa Civil,"39.346.439,08","32.503.261,70","32.236.297,00","6.843.177,38","266.964,70",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3550308
