Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"1.568.619.949,39","1.493.068.959,68","1.491.832.226,61","75.550.989,71","1.236.733,07",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3550308
06.122 - Administração Geral,"982.435.119,34","981.776.889,51","981.764.834,46","658.229,83","12.055,05",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3550308
06.181 - Policiamento,"431.395.732,44","378.391.655,68","378.357.545,61","53.004.076,76","34.110,07",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3550308
06.182 - Defesa Civil,"78.377.197,63","67.746.976,92","67.236.778,71","10.630.220,71","510.198,21",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&id_ente=3550308
