Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"454.539.731,05","434.288.924,56","433.149.479,23","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3550308
06.181 - Policiamento,"94.460.538,96","78.548.950,47","77.856.466,71","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3550308
06.182 - Defesa Civil,"29.122.987,52","25.390.654,95","25.291.454,95","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3550308
06.999 - Demais Subfunções Segurança Pública,"330.956.204,57","330.349.319,14","330.001.557,57","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3550308
