Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"1.780.998.029,87","1.664.780.062,33","1.661.835.678,27","116.217.967,54","2.944.384,06",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3550308
06.122 - Administração Geral,"1.075.789.342,59","1.074.872.258,12","1.074.831.088,62","917.084,47","41.169,50",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3550308
06.181 - Policiamento,"496.811.481,03","426.410.350,99","425.792.721,28","70.401.130,04","617.629,71",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3550308
06.182 - Defesa Civil,"77.055.192,52","47.331.403,95","45.402.305,67","29.723.788,57","1.929.098,28",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3550308
