Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"511.496.551,18","499.111.717,81","498.654.796,98","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3550308
06.122 - Administração Geral,"394.378.228,79","394.227.455,21","394.123.487,00","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3550308
06.181 - Policiamento,"82.983.345,86","75.410.536,82","75.168.322,51","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3550308
06.182 - Defesa Civil,"31.161.165,97","27.435.553,74","27.324.815,43","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3550308
06.999 - Demais Subfunções Segurança Pública,"2.973.810,56","2.038.172,04","2.038.172,04","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3550308
