Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,14277375.60,19558466.90,19320648.94,17647766.64,17647766.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1756274.35,1758399.17,1700125.90,1610125.90,1610125.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2908262.19,3225989.78,3037501.73,2982020.75,2982020.75,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1594000.00,5118.39,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,500326.17,2751590.09,2624722.51,2624722.51,2624722.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,2376582.72,1247490.97,1127453.66,1015519.18,1015519.18,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,62511.85,160258.67,156164.17,155574.49,155574.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,47589441.36,49109949.14,48081505.50,46807164.39,46807164.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,2431222.50,1956376.23,1942681.76,1942681.76,1942681.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,440884.72,114224.10,112976.71,112976.71,112976.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,342646.20,318165.83,317906.98,316304.64,316304.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,749025.42,856286.69,846363.37,842655.56,842655.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,3250000.00,27923.78,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,451061.15,8808.82,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1038058.83,3286651.81,3281321.07,2663544.07,2663544.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,25769654.15,25771062.15,20706532.14,20521657.45,20521657.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,1660746.50,3659595.62,3658806.45,3658806.45,3658806.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,4322640.67,4711440.91,4646296.49,4588579.07,4588579.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,551438.54,1160940.03,1160068.32,661233.53,661233.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,112072152.92,119688739.08,112721075.70,108151333.10,108151333.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1200336&no_anexo=RREO-Anexo%2002&co_poder=E
