Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,8426000.00,12171397.07,10232793.96,10160396.73,10160396.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1835000.00,319974.71,178616.23,178616.23,178616.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,6135000.00,5785769.07,3709030.41,3676972.37,3598977.32,77995.05,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,66000.00,14000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,118000.00,303.60,303.60,303.60,303.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Defesa Nacional,26000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,2545000.00,1924893.19,965560.96,879066.96,879066.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,20397000.00,22677094.55,20320128.20,20283671.84,18987081.49,1296590.35,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2186000.00,1275066.20,424395.61,420703.63,415205.33,5498.30,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,1125000.00,1636037.19,215261.65,214459.65,214459.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,160000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5205901&no_anexo=RREO-Anexo%2002&co_poder=E
