Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2023,132345200.78,840.43,2040427.72,18022.37,3692665.79,27307.11,125814642.21,28706045.63,7362985.03,583705.35,69213451.67,19757762.60,282190.55,456360.52,0.00,12744.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1503077&no_anexo=RREO-Anexo%2003
