Ano,Empenhado,Liquidado,Pago,RP_Nao_Processado,RP_Processado,Fonte_URL
2023,"59.561.549,66","50.926.798,77","48.489.200,44","8.634.750,89","2.437.598,33",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2023&no_anexo=DCA-Anexo%20I-E&id_ente=3513801
