ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-12,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,255000,FUNDACAO NACIONAL DE SAUDE - DF,-1,Sem informação,984653,Implantacao de Abastecimento de agua no municipio de Cajazeirinhas/PB,0,2503753,CAJAZEIRINHAS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,Não se aplica,EM EXECUÇÃO,54000,Ministério do Turismo,540007,CAIXA - SNINFRA,-1,Sem informação,984034,Construcao de Praca de Eventos no Municipio de Cajazeirinhas/PB.,0,2503753,CAJAZEIRINHAS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
