Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2025,282356564.23,894786.69,3935943.50,1230618.16,7720652.47,1849852.75,257975146.91,71529330.79,22081891.75,4162385.80,118124471.23,41943879.61,0.00,5222037.27,769366.96,2758159.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2919504&no_anexo=RREO-Anexo%2003
