Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2024,101857892.33,3724.53,974309.40,8142.31,648588.25,165463.65,99487942.36,28162386.66,12724205.39,57013.46,38144511.00,20364217.35,222997.50,338133.77,0.00,8590.56,-0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1304260&no_anexo=RREO-Anexo%2003
