Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"38.484.845,04","38.355.184,96","38.254.688,90","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3538709
06.122 - Administração Geral,"174.761,00","166.686,00","158.611,00","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3538709
06.181 - Policiamento,"37.726.506,29","37.649.587,41","37.557.166,35","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3538709
06.182 - Defesa Civil,"583.577,75","538.911,55","538.911,55","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3538709
