Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"35.447.705,14","35.171.712,91","35.069.906,44","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3538709
06.181 - Policiamento,"34.498.381,91","34.289.418,01","34.193.068,96","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3538709
06.182 - Defesa Civil,"807.100,64","740.072,31","740.072,31","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3538709
06.999 - Demais Subfunções Segurança Pública,"142.222,59","142.222,59","136.765,17","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3538709
