Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"46.195.265,55","45.745.283,13","45.577.486,04","449.982,42","167.797,09",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3538709
06.122 - Administração Geral,"170.398,59","145.909,18","145.909,18","24.489,41","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3538709
06.181 - Policiamento,"44.970.645,03","44.617.057,90","44.449.260,81","353.587,13","167.797,09",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3538709
06.182 - Defesa Civil,"1.054.221,93","982.316,05","982.316,05","71.905,88","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3538709
