Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"54.065.542,66","53.568.841,23","53.355.764,97","496.701,43","213.076,26",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3538709
06.122 - Administração Geral,"189.604,05","149.222,31","149.222,31","40.381,74","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3538709
06.181 - Policiamento,"52.200.716,29","52.019.167,25","51.821.648,03","181.549,04","197.519,22",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3538709
06.182 - Defesa Civil,"1.274.135,49","1.038.057,45","1.022.500,41","236.078,04","15.557,04",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3538709
06.183 - Informação e Inteligência,"401.086,83","362.394,22","362.394,22","38.692,61","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3538709
