Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"39.161.791,87","38.724.051,26","38.723.534,23","437.740,61","517,03",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3538709
06.122 - Administração Geral,"82.512,87","82.512,87","82.512,87","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3538709
06.181 - Policiamento,"38.437.513,63","38.075.513,73","38.075.513,73","361.999,90","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3538709
06.182 - Defesa Civil,"641.765,37","566.024,66","565.507,63","75.740,71","517,03",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2017&id_ente=3538709
