Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,19357990.00,20300858.32,18404739.05,18207131.83,15860150.27,2346981.56,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,75000.00,82000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,748000.00,1061317.24,649344.82,649344.82,649344.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1240000.00,1628570.00,1327201.90,1327201.90,1289645.56,37556.34,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,52000.00,2075.14,552.53,552.53,552.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,24000.00,24000.00,20654.00,20654.00,20654.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,33000.00,3612.92,3594.45,3594.45,3594.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,26134912.00,30389403.77,28858423.15,27731879.15,24362996.94,3368882.21,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,5145000.00,6022322.53,6000589.14,6000589.14,1888847.71,4111741.43,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,5000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,0.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,5000000.00,5420000.00,5188025.41,5188025.41,5188025.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,8608378.00,6380000.97,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,20203500.00,21976665.64,19550155.12,19550155.12,18661831.62,888323.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,73000.00,47000.00,8519.06,8519.06,8519.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,5171500.00,7269527.76,5366490.20,5366490.20,5366490.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,91871280.00,100607354.29,85378288.83,84054137.61,73300652.57,10753485.04,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4305454&no_anexo=RREO-Anexo%2002&co_poder=E
