fonte_categoria,fonte_nome,rotulo,url
contas_anuais,Contas Anuais,Relatório e Minuta de Parecer Prévio,https://www.tce.sp.gov.br/sites/default/files/portal/19.3.%20Atos%20do%20Colegiado%20-%20Relat%C3%B3rio%20e%20Minuta%20de%20Parecer%20Pr%C3%A9vio.pdf
contas_anuais,Contas Anuais,Exposição de Motivos e Voto (de Decisão),https://www.tce.sp.gov.br/sites/default/files/portal/19.4.%20Atos%20do%20Colegiado%20-%20Exposi%C3%A7%C3%A3o%20de%20motivos%20e%20Voto%20%28de%20Decis%C3%A3o%29.pdf
contas_anuais,Contas Anuais,Parecer,https://www.tce.sp.gov.br/sites/default/files/portal/20.%20Parecer%20assinado%20das%20Contas%20de%202023%20do%20Governador.pdf
contas_anuais,Contas Anuais,Publicação do Parecer,https://www.tce.sp.gov.br/sites/default/files/portal/20.1.%20Publica%C3%A7%C3%A3o%20do%20Parecer%20no%20DOE%20do%20TCESP.pdf
contas_anuais,Contas Anuais,2022,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-3
contas_anuais,Contas Anuais,"01-Contas do Governador 2022 - DCG - Aspectos Orçamentários, Patrimoniais e Financeiros",https://www.tce.sp.gov.br/sites/default/files/portal/1.%20ev.99%20Fiscaliza%C3%A7%C3%A3o%20dos%20aspectos%20or%C3%A7ament%C3%A1rios%2C%20patrimoniais%20e%20financeiros%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,"02-Contas do Governador 2022 - DCG - LRF, Ensino, Saúde e Restrições do Último Ano de Mandato",https://www.tce.sp.gov.br/sites/default/files/portal/2.%20ev.99%20LRF%2C%20Ensino%2C%20Sa%C3%BAde%2C%20Restri%C3%A7%C3%B5es%20de%20%C3%BAltimo%20ano%20de%20mandato%20%286%29_Ocultado.pdf
contas_anuais,Contas Anuais,03-Contas do Governador 2022 - DCG - Secretaria Estadual da Saúde e as Organizações Sociais,https://www.tce.sp.gov.br/sites/default/files/portal/3.%20ev.99%20A%20Secretaria%20Estadual%20da%20Sa%C3%BAde%20e%20as%20Organiza%C3%A7%C3%B5es%20Sociais%20ass%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,04-Contas do Governador 2022 - DCG - Renúncia de Receitas,https://www.tce.sp.gov.br/sites/default/files/portal/4%20ev.99%20Fiscaliza%C3%A7%C3%A3o%20da%20Ren%C3%BAncia%20de%20Receitas%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,05-Contas do Governador 2022 - DCG - Fiscalizações Operacionais Realizadas,https://www.tce.sp.gov.br/sites/default/files/portal/5%20ev.99%20Fiscaliza%C3%A7%C3%B5es%20Operacionais%20Realizadas%20no%20Exerc%C3%ADcio%20%283%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.1-Contas do Governador 2022 - DCG - Operacional: Aplicação de Repasses – PDDE – p.1,https://www.tce.sp.gov.br/sites/default/files/portal/5.1%20ev.99%20TC%2022761.989.22-7%20Operacional%20sobre%20aplica%C3%A7%C3%A3o%20dos%20repasses%20por%20meio%20do%20PDDE%20parte1%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.1-Contas do Governador 2022 - DCG - Operacional: Aplicação de Repasses – PDDE – p.2,https://www.tce.sp.gov.br/sites/default/files/portal/5.1%20ev.99%20TC%2022761.989.22-7%20Operacional%20sobre%20aplica%C3%A7%C3%A3o%20dos%20repasses%20por%20meio%20do%20PDDE%20parte2%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.2-Contas do Governador 2022 - DCG - Operacional: Reformas em Prédios Escolares – Contratados FDE,https://www.tce.sp.gov.br/sites/default/files/portal/5.2%20ev.99%20TC%2022757.989.22-3%20Operacional%20sobre%20Reformas%20em%20Pr%C3%A9dios%20Escolares%20Contratadas%20pela%20FDE%20%286%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.3-Contas do Governador 2022 - DCG - Operacional: Expansão do Programa de Ensino Integral,https://www.tce.sp.gov.br/sites/default/files/portal/5.3%20EV.99%20%20TC%20022754.989.22-6%20Operacional%20sobre%20a%20expans%C3%A3o%20o%20Programa%20de%20Ensino%20Integral_PEI%20%283%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.4-Contas do Governador 2022 - DCG - Operacional: Atuação Estadual na Prevenção aos Desastres Naturais,https://www.tce.sp.gov.br/sites/default/files/portal/5.4%20ev.99%20TC%20022755.989.22-6%20Operacional%20sobre%20a%20Atua%C3%A7%C3%A3o%20Estadual%20na%20Preven%C3%A7%C3%A3o%20aos%20Desastres%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.5-Contas do Governador 2022 - DCG - Operacional: Prontuário Eletrônico,https://www.tce.sp.gov.br/sites/default/files/portal/5.5%20ev.99%20TC%20-%20022759.989.22-1%20Operacional%20sobre%20Prontu%C3%A1rio%20Eletr%C3%B4nico%20%283%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.6-Contas do Governador 2022 - DCG - Operacional: Programa Recomeço,https://www.tce.sp.gov.br/sites/default/files/portal/5.6%20ev.99%20TC%20-%20022758.989.22-2%20Operacional%20sobre%20o%20Programa%20Recome%C3%A7o%20%285%29_Ocultado.pdf
contas_anuais,Contas Anuais,05.7-Contas do Governador 2022 - DCG - Operacional: Acompanhamento – Secretaria da Adm. Penitenciária,https://www.tce.sp.gov.br/sites/default/files/portal/5.7%20ev.%2099%20TC-022756.989.22-4%20Acompanhamento%20sobre%20a%20Secretaria%20da%20Administra%C3%A7%C3%A3o%20Penitenci%C3%A1ria%20%284%29_Ocultado.pdf
contas_anuais,Contas Anuais,"06-Contas do Governador 2022 - DCG - Síntese Final, Recomendações, Determinações e Propostas",https://www.tce.sp.gov.br/sites/default/files/portal/6%20ev.99%20%20S%C3%ADntese%20Final%2C%20Recomenda%C3%A7%C3%B5es%2C%20Determina%C3%A7%C3%B5es%20e%20Propostas%20%287%29_Ocultado.pdf
contas_anuais,Contas Anuais,07-Contas do Governador 2022 - DCG,https://www.tce.sp.gov.br/sites/default/files/portal/7%20ev%2099%20TC-5128.989.22%20-%20Contas%20do%20Governador%202022%20-%20Despacho%20do%20Diretor%20%2810%29_Ocultado.pdf
contas_anuais,Contas Anuais,08-Contas do Governador 2022 - DSF I,https://www.tce.sp.gov.br/sites/default/files/portal/8%20ev%20101%20Manifesta%C3%A7%C3%A3o%20DSF-I%20CONTAS%20GOVERNADOR%202022-%20TC-5128-989-22%20%285%29_Ocultado.pdf
contas_anuais,Contas Anuais,09-Contas do Governador 2022 - ATJ - Cálculos,https://www.tce.sp.gov.br/sites/default/files/portal/9.%20ev%20113%20TC-5128-989-22%20-%20CG%20-%20ATJ-C%C3%A1lculos%20%28Despesa%20com%20Pessoal_%20Aplica%C3%A7%C3%A3o%20no%20Ensino_%20Aplica%C3%A7%C3%A3o%20na%20Sa%C3%BAde%29%20%282%29_Ocultado.pdf
contas_anuais,Contas Anuais,10-Contas do Governador 2022 - ATJ - Economia,https://www.tce.sp.gov.br/sites/default/files/portal/10%20ev.%20113%20TC-5128.989.22-5%20CG%20-%20ATJ%20ECONOMIA%20%281%29_Ocultado.pdf
contas_anuais,Contas Anuais,11-Contas do Governador 2022 - ATJ - Ensino,https://www.tce.sp.gov.br/sites/default/files/portal/11%20ev.113%20CG_ATJ-_ensino%20%283%29_Ocultado.pdf
contas_anuais,Contas Anuais,12-Contas do Governador 2022 - ATJ - Jurídico,https://www.tce.sp.gov.br/sites/default/files/portal/12%20ev.113%20TC-5128.989.22-5%20CG%20-%20ATJ%20Jur%C3%ADdico%20%281%29_Ocultado.pdf
contas_anuais,Contas Anuais,13-Contas do Governador 2022 - ATJ - Chefia,https://www.tce.sp.gov.br/sites/default/files/portal/13%20EV%20113%20CG%20ATJ%20Chefia_Ocultado.pdf
contas_anuais,Contas Anuais,14-Contas do Governador 2022 - SDG - Relatório,https://www.tce.sp.gov.br/sites/default/files/portal/14%20ev.%20116%20TC-5128-989-22%20-%20Relat%C3%B3rio%20SDG%20-%20Contas%20do%20Governador%20-%20Exerc%C3%ADcio%202022%20%286%29_Ocultado.pdf
contas_anuais,Contas Anuais,15-Contas do Governador 2022 - PFE - Procurador,https://www.tce.sp.gov.br/sites/default/files/portal/15%20TC-5128.989.22-5%20-PFE-Procurador_Ocultado.pdf
contas_anuais,Contas Anuais,16-Contas do Governador 2022 - PFE - Chefia,https://www.tce.sp.gov.br/sites/default/files/portal/16-%20ev.121%20TC%205128%20989%2022%20-%20PFE%20-Chefia_Ocultado.pdf
contas_anuais,Contas Anuais,17-Contas do Governador 2022 - MPC,https://www.tce.sp.gov.br/sites/default/files/portal/17%20-%20ev.%20125%20CG%202022%20-%20MPCSP_Ocultado.pdf
contas_anuais,Contas Anuais,18-Contas do Governador 2022 - Despacho,https://www.tce.sp.gov.br/sites/default/files/portal/18%20-%20ev.129%20Despacho%20Relator%20-%20prazo%20Governo_Ocultado.pdf
contas_anuais,Contas Anuais,19-Contas do Governador 2022 - Despacho,https://www.tce.sp.gov.br/sites/default/files/portal/19%20-%20ev.%20142%20Despacho%20Relator%20-%20prazo%20ex-governadores_Ocultado.pdf
contas_anuais,Contas Anuais,20-Contas do Governador 2022 - Despacho,https://www.tce.sp.gov.br/sites/default/files/portal/20%20-ev%3B%20159%20Despacho%20Relator%20-%20ordem%20DCG_Ocultado.pdf
contas_anuais,Contas Anuais,21-Contas do Governador 2022 - DCG - Análise Técnica,https://www.tce.sp.gov.br/sites/default/files/portal/21%20-%20ev.%20173%20TC-005128.989.22%20-%20DCG-%20an%C3%A1lise%20DCG%20t%C3%A9cnica_Ocultado.pdf
contas_anuais,Contas Anuais,22-Contas do Governador 2022 - DCG - Chefia,https://www.tce.sp.gov.br/sites/default/files/portal/22%20-%20ev.%20173%20TC%205128%20989%2022%20DCG%20Chefia1_Ocultado.pdf
contas_anuais,Contas Anuais,23-Contas do Governador 2022 - PFE - Procurador,https://www.tce.sp.gov.br/sites/default/files/portal/23%20-%20ev.%20175%20TC%205128.989.22-5%20-PFE%20-%20Procurador%20-%20%20Pos%20Of%20Adm%20e%20DCG%20-%20Rev1%281%29%20-%20%282%29_Ocultado.pdf
contas_anuais,Contas Anuais,24-Contas do Governador 2022 - PFE - Chefia,https://www.tce.sp.gov.br/sites/default/files/portal/24%20-%20ev.%20177%20TC%205128%20989%2022%20PFE-Chefia_Ocultado.pdf
contas_anuais,Contas Anuais,25-Contas do Governador 2022 - MPC,https://www.tce.sp.gov.br/sites/default/files/portal/25%20-%20ev%20181%20TC-5128.989.22-5%20CG%20-%20MPC_Ocultado.pdf
contas_anuais,Contas Anuais,26-Contas do Governador 2022 - Relatório e Voto,https://www.tce.sp.gov.br/sites/default/files/portal/26%20ev.%20188%20RELATORIO%20E%20VOTO_Ocultado.pdf
contas_anuais,Contas Anuais,27-Contas do Governador 2022 - Notas Taquigráficas (1ª S),https://www.tce.sp.gov.br/sites/default/files/portal/27%20-%20ev%20188%20TC-005128.989.22-5%20%20NOTAS%20TAQUIGR%C3%81FICAS%201%C2%AA%20S.EXTR%20Trib.Pleno%20-%2021-6-2023%20-_Ocultado.pdf
contas_anuais,Contas Anuais,28-Contas do Governador 2022 - Decisão (1ª S),https://www.tce.sp.gov.br/sites/default/files/portal/28%20-%20ev%20188%20TC-005128.989.22-5%20CG%20-%20DECIS%C3%83O%201a.%20Sess%C3%A3o%2021%2006%202023_Ocultado.pdf
contas_anuais,Contas Anuais,29-Contas do Governador 2022 - GP,https://www.tce.sp.gov.br/sites/default/files/portal/29%20ev%20188%20OFICIO-GP-1971-2023%20prazo%20para%20Governo_Ocultado.pdf
contas_anuais,Contas Anuais,30-Contas do Governador 2022 - DCG,https://www.tce.sp.gov.br/sites/default/files/portal/30%20ev%20201%20DCG%20Manifesta%C3%A7%C3%A3o_Ocultado.pdf
contas_anuais,Contas Anuais,31-Contas do Governador 2022 - PFE,https://www.tce.sp.gov.br/sites/default/files/portal/31%20-%20ev%20203%20TC%205128%20989%2022%20CG%20%60-PFE-Procurador_Ocultado.pdf
contas_anuais,Contas Anuais,32-Contas do Governador 2022 - MPC - Manifestação (retorno renúncia de receitas),https://www.tce.sp.gov.br/sites/default/files/portal/32%20ev%20206%20-TC-5128.989.22-5%20CGr%202022%20MPC%20-%28retorno%20renu_ncia%20receitas%29%20%283%29_Ocultado.pdf
contas_anuais,Contas Anuais,33-Contas do Governador 2022 - Relatório e Voto (2ª S),https://www.tce.sp.gov.br/sites/default/files/portal/33%20ev%20217%20%20RELATORIO%20E%20VOTO%202A%20SESS%C3%83O_Ocultado.pdf
contas_anuais,Contas Anuais,34-Contas do Governador 2022 - Notas Taquigráficas (2ª S),https://www.tce.sp.gov.br/sites/default/files/portal/34%20ev%20217%20-%20%202A%20SESS%C3%83O%20-%20NOTAS%20TAQUIGR%C3%81FICAS%20%282%29_Ocultado.pdf
contas_anuais,Contas Anuais,35-Contas do Governador 2022 - Decisão (2ª S),https://www.tce.sp.gov.br/sites/default/files/portal/35%20ev%20217%202a.%20SESS%C3%83O%20-%20DECIS%C3%83O_Ocultado.pdf
contas_anuais,Contas Anuais,36-Contas do Governador 2022 - Parecer Prévio,https://www.tce.sp.gov.br/sites/default/files/portal/36%20-%20ev%20230%20PARECER%20PR%C3%89VIO_Ocultado.pdf
contas_anuais,Contas Anuais,37-Contas do Governador 2022 - GP - ALESP,https://www.tce.sp.gov.br/sites/default/files/portal/37%20-%20OFICIO%20GP%20-%20PRESIDENCIA%20DA%20ALESP_Ocultado.pdf
contas_anuais,Contas Anuais,38-Contas do Governador 2022 - GP,https://www.tce.sp.gov.br/sites/default/files/portal/38%20-%20ev.%20247%20Despacho%20Presid%C3%AAncia_Ocultado.pdf
contas_anuais,Contas Anuais,2021,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-4
contas_anuais,Contas Anuais,01-Contas do Governador 2021 - ATJ – Cálculo - Primeira Manifestação -Parte 1,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20C%C3%A1lculo%20-%20Primeira%20Manifesta%C3%A7%C3%A3o%20-Parte%201_0.pdf
contas_anuais,Contas Anuais,01-Contas do Governador 2021 - ATJ – Cálculo - Primeira Manifestação -Parte 2,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20C%C3%A1lculo%20-%20Primeira%20Manifesta%C3%A7%C3%A3o%20-Parte%202_0.pdf
contas_anuais,Contas Anuais,01-Contas do Governador 2021 - ATJ – Cálculo - Segunda Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20C%C3%A1lculo%20-%20Segunda%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,01-Contas do Governador 2021 - ATJ – Cálculo - Terceira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20C%C3%A1lculo%20-%20Terceira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,02-Contas do Governador 2021 - ATJ Chefia - Primera Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Chefia%20-%20Primera%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,02-Contas do Governador 2021 - ATJ Chefia - Segunda Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Chefia%20-%20Segunda%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,02-Contas do Governador 2021 - ATJ Chefia - Terceira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Chefia%20-%20Terceira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,03-Contas do Governador 2021 - ATJ - Economia - Primeira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Economia%20-%20Primeira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,03-Contas do Governador 2021 - ATJ - Economia - Segunda Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Economia%20-%20Segunda%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,03-Contas do Governador 2021 - ATJ - Economia - Terceira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Economia%20-%20Terceira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,04-Contas do Governador 2021 - ATJ Jurídico - Primeira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Jur%C3%ADdico%20-%20Primeira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,04-Contas do Governador 2021 - ATJ Jurídico - Segunda Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Jur%C3%ADdico%20-%20Segunda%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,04-Contas do Governador 2021 - ATJ Jurídico - Terceira Manifestação,https://www.tce.sp.gov.br/sites/default/files/portal/ATJ%20Jur%C3%ADdico%20-%20Terceira%20Manifesta%C3%A7%C3%A3o_0.pdf
contas_anuais,Contas Anuais,05-Contas do Governador 2021 - Manifestação DSF,https://www.tce.sp.gov.br/sites/default/files/portal/DSF-I%20-%20Manifesta%C3%A7%C3%A3o%205_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização e Acompanhamento - Secretaria da Administração Penitenciária,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20e%20Acompanhamento%20-%20Secretaria%20da%20Administra%C3%A7%C3%A3o%20Penitenci%C3%A1ria_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização e Monitoramento - Gestão de Recursos Hídricos (Outorgas E Cobrança),https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20e%20Monitoramento%20-%20Gest%C3%A3o%20de%20Recursos%20H%C3%ADdricos%20%28Outorgas%20E%20Cobran%C3%A7a%29_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Avaliação Indicadores e Metas de Ações Orçamentárias - Meio Ambiente,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Avalia%C3%A7%C3%A3o%20de%20Indicadores%20e%20Metas%20de%20A%C3%A7%C3%B5es%20Or%C3%A7ament%C3%A1rias%20Relacionadas%20ao%20Meio%20Ambiente_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional - Combate à Pobreza e Redução das Desigualdades,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Combate%20%C3%A0%20Pobreza%20e%20Redu%C3%A7%C3%A3o%20das%20Desigualdades_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional - Eficácia Escolar e Equidade,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Efic%C3%A1cia%20Escolar%20e%20Equidade_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional - Enfrentamento à Crise Econômica e ao Desemprego,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Enfrentamento%20%C3%A0%20Crise%20Econ%C3%B4mica%20e%20ao%20Desemprego_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional - Imunização da População Humana,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Imuniza%C3%A7%C3%A3o%20da%20Popula%C3%A7%C3%A3o%20Humana_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional - Recuperação de Aprendizagem,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20-%20Recupera%C3%A7%C3%A3o%20de%20Aprendizagem_0.pdf
contas_anuais,Contas Anuais,06-Relatório DCG Contas do Governador 2021 - Fiscalização Operacional e de Conformidade - UTIs SUS sob gestão estadual,https://www.tce.sp.gov.br/sites/default/files/portal/Fiscaliza%C3%A7%C3%A3o%20Operacional%20e%20de%20Conformidade%20-%20UTIs%20SUS%20sob%20gest%C3%A3o%20estadual_0.pdf
contas_anuais,Contas Anuais,"07-Relatório DCG Contas do Governador 2021 - Fiscalização dos aspectos orçamentários, patrimoniais e financeiros",https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%201.%20Fiscaliza%C3%A7%C3%A3o%20dos%20aspectos%20or%C3%A7ament%C3%A1rios%2C%20patrimoniais%20e%20financeiros_0.pdf
contas_anuais,Contas Anuais,"08-Relatório DCG Contas do Governador 2021 - LRF, Ensino, Saúde e Acompanhamento Especial Covid-19",https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%202.%20LRF%2C%20Ensino%2C%20Sa%C3%BAde%20e%20Acompanhamento%20Especial%20Covid-19_0.pdf
contas_anuais,Contas Anuais,09-Relatório DCG Contas do Governador 2021 - Fiscalização da Renúncia de Receitas,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%203%20Fiscaliza%C3%A7%C3%A3o%20da%20Ren%C3%BAncia%20de%20Receitas_0.pdf
contas_anuais,Contas Anuais,10-Relatório DCG Contas do Governador 2021 - Emendas e Demandas Parlamentares,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%204%20Emendas%20e%20Demandas%20Parlamentares_0.pdf
contas_anuais,Contas Anuais,11-Relatório DCG Contas do Governador 2021 - Fiscalizações Operacionais Realizadas no Exercício,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%205%20Fiscaliza%C3%A7%C3%B5es%20Operacionais%20Realizadas%20no%20Exerc%C3%ADcio_0.pdf
contas_anuais,Contas Anuais,12-Relatório DCG Contas do Governador 2021 - Informação Complementar,https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%20Informa%C3%A7%C3%A3o%20Complementar%20Instru%C3%A7%C3%A3o%20TC-4345_0.pdf
contas_anuais,Contas Anuais,"13-Relatório DCG Contas do Governador 2021 - Síntese Final, Recomendações, Determinações e Propostas de Encaminhamento",https://www.tce.sp.gov.br/sites/default/files/portal/Relat%C3%B3rio%20DCG%20-%20S%C3%ADntese%20Final%2C%20Recomenda%C3%A7%C3%B5es%2C%20Determina%C3%A7%C3%B5es%20e%20Propostas%20de%20Encaminhamento_0.pdf
contas_anuais,Contas Anuais,14-Contas do Governador 2021 - Primeira Manifestação SDG,https://www.tce.sp.gov.br/sites/default/files/portal/SDG___Primeira_Manifestacao_0.pdf
contas_anuais,Contas Anuais,15-Contas do Governador 2021 - Primeira Manifestação PFE,https://www.tce.sp.gov.br/sites/default/files/portal/PFE___Primeira_Manifestacao_0.pdf
contas_anuais,Contas Anuais,16-Contas do Governador 2021 - Primeira Manifestação MPC,https://www.tce.sp.gov.br/sites/default/files/portal/MPC___Primeira_Manifestacao_0.pdf
contas_anuais,Contas Anuais,17-Contas do Governador 2021 - Segunda Manifestação SDG,https://www.tce.sp.gov.br/sites/default/files/portal/SDG___Segunda_Manifestacao_0.pdf
contas_anuais,Contas Anuais,18-Contas do Governador 2021 - Terceira Manifestação SDG,https://www.tce.sp.gov.br/sites/default/files/portal/SDG___Terceira_Manifestacao_0.pdf
contas_anuais,Contas Anuais,19-Contas do Governador 2021 - Segunda Manifestação PFE,https://www.tce.sp.gov.br/sites/default/files/portal/PFE___Segunda_Manifestacao_0.pdf
contas_anuais,Contas Anuais,20-Contas do Governador 2021 - Segunda Manifestação MPC,https://www.tce.sp.gov.br/sites/default/files/portal/MPC___Segunda_Manifestacao_0.pdf
contas_anuais,Contas Anuais,21-Contas do Governador 2021 - Parecer,https://www.tce.sp.gov.br/sites/default/files/portal/Parecer_0.pdf
contas_anuais,Contas Anuais,22-Contas do Governador 2021 - Notas da Decisão,https://www.tce.sp.gov.br/sites/default/files/portal/Nota_de_Decisao_0.pdf
contas_anuais,Contas Anuais,23-Contas do Governador 2021 - Notas taquigráficas,https://www.tce.sp.gov.br/sites/default/files/portal/Notas_Taquigraficas_0.pdf
contas_anuais,Contas Anuais,2020,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-5
contas_anuais,Contas Anuais,01-Relatório DCG Contas do Governador 2020 - Parte 1,https://www.tce.sp.gov.br/sites/default/files/portal/01___TC_005866.989.20_5___CG_2020___Relatorio_DCG___Parte_1.pdf
contas_anuais,Contas Anuais,02-Relatório DCG Contas do Governador 2020 - Parte 2,https://www.tce.sp.gov.br/sites/default/files/portal/02___TC_005866.989.20_5___CG_2020___Relatorio_DCG___Parte_2.pdf
contas_anuais,Contas Anuais,03-Relatório DCG Contas do Governador 2020 - Parte 3,https://www.tce.sp.gov.br/sites/default/files/portal/03___TC_005866.989.20_5___CG_2020___Relatorio_DCG___Parte_3.pdf
contas_anuais,Contas Anuais,04-Relatório DCG Contas do Governador 2020 - Parte 4,https://www.tce.sp.gov.br/sites/default/files/portal/04___TC_005866.989.20_5___CG_2020___Relatorio_DCG___Parte_4.pdf
contas_anuais,Contas Anuais,05-Relatório DCG Contas do Governador 2020 - Parte 5,https://www.tce.sp.gov.br/sites/default/files/portal/05___TC_005866.989.20_5___CG_2020___Relatorio_DCG___Parte_5.pdf
contas_anuais,Contas Anuais,06-Contas do Governador 2020 - Manifestação - Órgãos técnicos,https://www.tce.sp.gov.br/sites/default/files/portal/06___TC_005866.989.20_5___CG_2020___Manifestacoes_Orgaos_Tecnicos.pdf
contas_anuais,Contas Anuais,07-Contas do Governador 2020 - Relatório - Conselheiro Dimas Ramalho,https://www.tce.sp.gov.br/sites/default/files/portal/07___TC_005866.989.20_5___CG_2020___Relatorio_Conselheiro_Dimas_Ramalho.pdf
contas_anuais,Contas Anuais,08-Contas do Governador 2020 - Voto - Conselheiro Dimas Ramalho,https://www.tce.sp.gov.br/sites/default/files/portal/08___TC_005866.989.20_5___CONTAS_DO_GOVERNADOR_2020___VOTO___DIMAS_RAMALHO.pdf
contas_anuais,Contas Anuais,09-Contas do Governador 2020 - Notas taquigráficas,https://www.tce.sp.gov.br/sites/default/files/portal/09___T~1.PDF
contas_anuais,Contas Anuais,10-Contas do Governador 2020 - Decisão do Tribunal Pleno,https://www.tce.sp.gov.br/sites/default/files/portal/10___TC_005866.989.20_5___CONTAS_DO_GOVERNADOR___2020___DECISAO_DO_TRIBUNAL_PLENO.pdf
contas_anuais,Contas Anuais,10-Contas do Governador 2020 - Parecer,https://www.tce.sp.gov.br/sites/default/files/portal/11___TC_005866.989.20_5___CONTAS_DO_GOVERNADOR___2020___PARECER.pdf
contas_anuais,Contas Anuais,2019,https://www.tce.sp.gov.br/contas-anuais#collapse-accordion-541-6
contas_anuais,Contas Anuais,01-Relatório DCG Contas do Governador 2019 - Parte 1,https://www.tce.sp.gov.br/sites/default/files/portal/01%20-%20Relat%C3%B3rio%202019-%20parte%201-%20p%C3%A1g%201%20a%20437_0.pdf
contas_anuais,Contas Anuais,02-Relatório DCG Contas do Governador 2019 - Parte 2,https://www.tce.sp.gov.br/sites/default/files/portal/02%20-%20Relat%C3%B3rio%202019-%20parte%202-%20p%C3%A1g%20438%20a%20653_0.pdf
contas_anuais,Contas Anuais,03-Relatório DCG Contas do Governador 2019 - Parte 3,https://www.tce.sp.gov.br/sites/default/files/portal/03%20-%20Relat%C3%B3rio%202019-%20parte%203-%20p%C3%A1g%20654%20a%20799_0.pdf
